id,provincia,lugares,distancia
38,Cuenca,Chahuarchimbana House Museum,2.4 km
38,Cuenca,Cajas National Park,19 km
38,Cuenca,RiverTomebamba River,750 m
38,Cuenca,Mariscal Lamar International Airport,2.5 km
39,Cuenca,Popular Art Museum,100 m
39,Cuenca,Museum of the Aboriginal Cultures,100 m
39,Cuenca,Plazoleta de la Merced,150 m
39,Cuenca,"Museum of ""Las Conceptas""",200 m
39,Cuenca,Museum of the Cañari Identity,300 m
39,Cuenca,Parque de La Madre,300 m
39,Cuenca,Plaza de la Música,350 m
39,Cuenca,Plazoleta de la UNE,350 m
39,Cuenca,Parque Carlos Cueva Tamariz,400 m
39,Cuenca,Parque Victor J. Cuesta,400 m
39,Cuenca,Cafe/barMoritas,10 m
39,Cuenca,Cafe/barMoritas desayuno,20 m
39,Cuenca,RestaurantBreakfast Club,20 m
39,Cuenca,Straw hat Museum,500 m
39,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",500 m
39,Cuenca,Abdon Calderón Park,550 m
39,Cuenca,San Blas square,550 m
39,Cuenca,Pumapungo Museum,750 m
39,Cuenca,Modern Art Museum,1.1 km
39,Cuenca,Museum of the Metals,1.5 km
39,Cuenca,Chahuarchimbana House Museum,1.5 km
39,Cuenca,Cajas National Park,20 km
39,Cuenca,RiverTomebamba River,250 m
39,Cuenca,Mariscal Lamar International Airport,2.5 km
40,Cuenca,Parque Lineal Río Tarqui,300 m
40,Cuenca,Parque Bilbao,700 m
40,Cuenca,Parque Iberia,800 m
40,Cuenca,Museum of the Metals,950 m
40,Cuenca,Parque De La Compañia,950 m
40,Cuenca,Cancha de uso múltiple,1.1 km
40,Cuenca,El Playón,1.1 km
40,Cuenca,Valladolid,1.1 km
40,Cuenca,Virgen de Bronce,1.2 km
40,Cuenca,Parque La Plateria,1.3 km
40,Cuenca,RestaurantPizzeria Pomodoro,100 m
40,Cuenca,RestaurantMcDonald's,100 m
40,Cuenca,RestaurantMayflower,100 m
40,Cuenca,Popular Art Museum,2.3 km
40,Cuenca,Chahuarchimbana House Museum,2.4 km
40,Cuenca,Straw hat Museum,2.4 km
40,Cuenca,Museum of the Aboriginal Cultures,2.4 km
40,Cuenca,Pumapungo Museum,2.5 km
40,Cuenca,"Museum of ""Las Conceptas""",2.6 km
40,Cuenca,Museum of the Cañari Identity,2.7 km
40,Cuenca,Modern Art Museum,2.7 km
40,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",2.9 km
40,Cuenca,San Blas square,3 km
40,Cuenca,RiverTomebamba River,2.3 km
40,Cuenca,Mariscal Lamar International Airport,4.7 km
41,Cuenca,Parque Puertas del Sol,600 m
41,Cuenca,Cancha Sintética,1.2 km
41,Cuenca,Parque San Pedro del Cebollar,1.2 km
41,Cuenca,Redondel Feria Libre,1.3 km
41,Cuenca,Parque Del Molinero,1.4 km
41,Cuenca,Parque Juan Stiehle,1.5 km
41,Cuenca,Parque Darwin,1.6 km
41,Cuenca,Parque del Dragón,1.6 km
41,Cuenca,Básquet y Fútbol,1.7 km
41,Cuenca,Parque El Ángel,1.8 km
41,Cuenca,RestaurantLa Pampa,100 m
41,Cuenca,RestaurantThe Vegetable Bar,400 m
41,Cuenca,RestaurantEl Faro,500 m
41,Cuenca,Modern Art Museum,2.8 km
41,Cuenca,Straw hat Museum,3.3 km
41,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",3.6 km
41,Cuenca,Museum of the Cañari Identity,3.7 km
41,Cuenca,"Museum of ""Las Conceptas""",3.7 km
41,Cuenca,Popular Art Museum,3.8 km
41,Cuenca,Museum of the Metals,3.8 km
41,Cuenca,Museum of the Aboriginal Cultures,3.9 km
41,Cuenca,Pumapungo Museum,4.5 km
41,Cuenca,Chahuarchimbana House Museum,5 km
41,Cuenca,RiverTomebamba River,3.5 km
41,Cuenca,Mariscal Lamar International Airport,5 km
42,Cuenca,15 AREAS DEL INTERIOR DE LA CUENCA DEL RIO PAUTE,1.5 km
42,Cuenca,Cajas National Park,6 km
42,Cuenca,15 AREAS DEL INTERIOR DE LA CUENCA DEL RIO PAUTE,10 km
42,Cuenca,Quinta Filita,15 km
42,Cuenca,15 AREAS DEL INTERIOR DE LA CUENCA DEL RIO PAUTE,15 km
42,Cuenca,Cancha de juego,19 km
42,Cuenca,Parque Central,19 km
42,Cuenca,Parque San Pedro del Cebollar,19 km
42,Cuenca,Plaza de Baños,19 km
42,Cuenca,Plaza central de Checa,20 km
42,Cuenca,RestaurantLa Casa Vieja,2.7 km
42,Cuenca,RestaurantHermanos Prado,10 km
42,Cuenca,RestaurantCapilla Pamba,14 km
42,Cuenca,RiverTomebamba River,22 km
42,Cuenca,Mariscal Lamar International Airport,24 km
43,Cuenca,Parque de las Américas,100 m
43,Cuenca,Parque La Libertad,250 m
43,Cuenca,Parque Fray Jodoco Ricke,550 m
43,Cuenca,Plaza Del Arte,600 m
43,Cuenca,María Auxiliadora,600 m
43,Cuenca,Cristo Rey,700 m
43,Cuenca,Parque de San Sebastián,850 m
43,Cuenca,Plazoleta de Santo Domingo,850 m
43,Cuenca,Modern Art Museum,900 m
43,Cuenca,Canchas de la Floresta 2,900 m
43,Cuenca,RestaurantBamboo Grill,150 m
43,Cuenca,Cafe/barCafé cale,200 m
43,Cuenca,RestaurantViko al carbón,250 m
43,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",1.3 km
43,Cuenca,Straw hat Museum,1.4 km
43,Cuenca,Museum of the Cañari Identity,1.5 km
43,Cuenca,"Museum of ""Las Conceptas""",1.6 km
43,Cuenca,San Blas square,1.7 km
43,Cuenca,Popular Art Museum,1.8 km
43,Cuenca,Museum of the Aboriginal Cultures,1.8 km
43,Cuenca,Pumapungo Museum,2.4 km
43,Cuenca,Museum of the Metals,2.8 km
43,Cuenca,Chahuarchimbana House Museum,3.2 km
43,Cuenca,RiverTomebamba River,1.6 km
43,Cuenca,Mariscal Lamar International Airport,2.7 km
44,Cuenca,Plazoleta de Santo Domingo,100 m
44,Cuenca,Abdon Calderón Park,250 m
44,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",300 m
44,Cuenca,María Auxiliadora,350 m
44,Cuenca,Plazoleta Hermano Miguel,400 m
44,Cuenca,Plazoleta de la UNE,400 m
44,Cuenca,Museum of the Cañari Identity,500 m
44,Cuenca,Straw hat Museum,550 m
44,Cuenca,"Museum of ""Las Conceptas""",600 m
44,Cuenca,Modern Art Museum,600 m
44,Cuenca,RestaurantLa Fornace,20 m
44,Cuenca,RestaurantEucaliptos,20 m
44,Cuenca,Cafe/barLiron Liron Bar Restaurante,30 m
44,Cuenca,San Blas square,750 m
44,Cuenca,Popular Art Museum,800 m
44,Cuenca,Museum of the Aboriginal Cultures,850 m
44,Cuenca,Pumapungo Museum,1.5 km
44,Cuenca,Museum of the Metals,2.1 km
44,Cuenca,Chahuarchimbana House Museum,2.3 km
44,Cuenca,Cajas National Park,19 km
44,Cuenca,RiverTomebamba River,700 m
44,Cuenca,Mariscal Lamar International Airport,2.3 km
45,Cuenca,María Auxiliadora,150 m
45,Cuenca,Plazoleta de Santo Domingo,200 m
45,Cuenca,Abdon Calderón Park,500 m
45,Cuenca,Modern Art Museum,500 m
45,Cuenca,Parque de San Sebastián,600 m
45,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",600 m
45,Cuenca,Plazoleta Hermano Miguel,650 m
45,Cuenca,Plazoleta de la UNE,700 m
45,Cuenca,Straw hat Museum,700 m
45,Cuenca,Parque de Los Arupos,750 m
45,Cuenca,RestaurantSabor Costeño,50 m
45,Cuenca,RestaurantCarnivoros,50 m
45,Cuenca,Restaurantchikiluki,50 m
45,Cuenca,Museum of the Cañari Identity,800 m
45,Cuenca,"Museum of ""Las Conceptas""",850 m
45,Cuenca,San Blas square,1.1 km
45,Cuenca,Popular Art Museum,1.1 km
45,Cuenca,Museum of the Aboriginal Cultures,1.2 km
45,Cuenca,Pumapungo Museum,1.7 km
45,Cuenca,Museum of the Metals,2.2 km
45,Cuenca,Chahuarchimbana House Museum,2.5 km
45,Cuenca,Cajas National Park,19 km
45,Cuenca,RiverTomebamba River,950 m
45,Cuenca,Mariscal Lamar International Airport,2.4 km
46,Cuenca,Orilla corazones,100 m
46,Cuenca,Parque de Los Arupos,200 m
46,Cuenca,Parque de Los Corazones,250 m
46,Cuenca,Parque de San Sebastián,350 m
46,Cuenca,Modern Art Museum,400 m
46,Cuenca,Parque Napo,550 m
46,Cuenca,Parque La fogata,550 m
46,Cuenca,Plaza Del Arte,700 m
46,Cuenca,Parque Angostura,750 m
46,Cuenca,La Gloria,750 m
46,Cuenca,RestaurantMolinos Del Batan,100 m
46,Cuenca,Cafe/barCafetería Imay,200 m
46,Cuenca,RestaurantOro mar marisquería,200 m
46,Cuenca,Straw hat Museum,850 m
46,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",1.3 km
46,Cuenca,Museum of the Cañari Identity,1.3 km
46,Cuenca,"Museum of ""Las Conceptas""",1.4 km
46,Cuenca,Popular Art Museum,1.4 km
46,Cuenca,Museum of the Aboriginal Cultures,1.5 km
46,Cuenca,San Blas square,1.7 km
46,Cuenca,Museum of the Metals,1.9 km
46,Cuenca,Pumapungo Museum,2.1 km
46,Cuenca,Chahuarchimbana House Museum,2.8 km
46,Cuenca,RiverTomebamba River,1.2 km
46,Cuenca,Mariscal Lamar International Airport,3.4 km
47,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",200 m
47,Cuenca,Abdon Calderón Park,200 m
47,Cuenca,Plazoleta de Santo Domingo,250 m
47,Cuenca,Plazoleta Hermano Miguel,300 m
47,Cuenca,Plazoleta de la UNE,350 m
47,Cuenca,Museum of the Cañari Identity,400 m
47,Cuenca,María Auxiliadora,450 m
47,Cuenca,"Museum of ""Las Conceptas""",500 m
47,Cuenca,Parque Victor J. Cuesta,550 m
47,Cuenca,Straw hat Museum,600 m
47,Cuenca,RestaurantGoda,10 m
47,Cuenca,RestaurantPicantes de Leo,50 m
47,Cuenca,RestaurantPavón Real,50 m
47,Cuenca,San Blas square,600 m
47,Cuenca,Modern Art Museum,750 m
47,Cuenca,Popular Art Museum,750 m
47,Cuenca,Museum of the Aboriginal Cultures,750 m
47,Cuenca,Pumapungo Museum,1.3 km
47,Cuenca,Museum of the Metals,2 km
47,Cuenca,Chahuarchimbana House Museum,2.1 km
47,Cuenca,Cajas National Park,20 km
47,Cuenca,RiverTomebamba River,650 m
47,Cuenca,Mariscal Lamar International Airport,2.2 km
48,Cuenca,Plazoleta de Santo Domingo,150 m
48,Cuenca,Abdon Calderón Park,250 m
48,Cuenca,Modern Art Museum,400 m
48,Cuenca,Straw hat Museum,450 m
48,Cuenca,María Auxiliadora,450 m
48,Cuenca,El Barranco,450 m
48,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",500 m
48,Cuenca,Parque de San Sebastián,500 m
48,Cuenca,Plazoleta de la UNE,500 m
48,Cuenca,Museum of the Cañari Identity,600 m
48,Cuenca,RestaurantAkelarre,30 m
48,Cuenca,Cafe/barAkelarre Caffee y Restaurant,40 m
48,Cuenca,RestaurantRestaurant El Asador N: 2,100 m
48,Cuenca,"Museum of ""Las Conceptas""",650 m
48,Cuenca,Popular Art Museum,850 m
48,Cuenca,Museum of the Aboriginal Cultures,900 m
48,Cuenca,San Blas square,950 m
48,Cuenca,Pumapungo Museum,1.5 km
48,Cuenca,Museum of the Metals,1.9 km
48,Cuenca,Chahuarchimbana House Museum,2.3 km
48,Cuenca,Cajas National Park,19 km
48,Cuenca,RiverTomebamba River,650 m
48,Cuenca,Mariscal Lamar International Airport,2.6 km
49,Cuenca,Parque de La Madre,350 m
49,Cuenca,Parque Sagitario,400 m
49,Cuenca,Parque Las Candelas,500 m
49,Cuenca,Popular Art Museum,500 m
49,Cuenca,Plazoleta de la Merced,550 m
49,Cuenca,El Barranco,550 m
49,Cuenca,Plaza de la Música,550 m
49,Cuenca,Straw hat Museum,550 m
49,Cuenca,Museum of the Aboriginal Cultures,600 m
49,Cuenca,Parque Júpiter,600 m
49,Cuenca,RestaurantDomino's Pizza,50 m
49,Cuenca,RestaurantRomolo e Remo,150 m
49,Cuenca,RestaurantVrinda Vegetarian Restaurant,200 m
49,Cuenca,"Museum of ""Las Conceptas""",750 m
49,Cuenca,Museum of the Cañari Identity,800 m
49,Cuenca,Abdon Calderón Park,850 m
49,Cuenca,Museum of the Metals,900 m
49,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""","1,000 m"
49,Cuenca,Modern Art Museum,1.1 km
49,Cuenca,Pumapungo Museum,1.1 km
49,Cuenca,San Blas square,1.2 km
49,Cuenca,Chahuarchimbana House Museum,1.6 km
49,Cuenca,Cajas National Park,20 km
49,Cuenca,RiverTomebamba River,400 m
49,Cuenca,Mariscal Lamar International Airport,3 km
50,Cuenca,Straw hat Museum,250 m
50,Cuenca,El Barranco,300 m
50,Cuenca,Modern Art Museum,300 m
50,Cuenca,Abdon Calderón Park,350 m
50,Cuenca,Plazoleta de Santo Domingo,350 m
50,Cuenca,Parque de San Sebastián,450 m
50,Cuenca,Parque de Los Arupos,500 m
50,Cuenca,Plazoleta de la UNE,550 m
50,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",600 m
50,Cuenca,Plazoleta de la Merced,600 m
50,Cuenca,Cafe/barCafe Aurora Calle,50 m
50,Cuenca,RestaurantSegundo hogar,100 m
50,Cuenca,RestaurantRestaurant El Asador N: 2,150 m
50,Cuenca,Museum of the Cañari Identity,600 m
50,Cuenca,"Museum of ""Las Conceptas""",650 m
50,Cuenca,Popular Art Museum,750 m
50,Cuenca,Museum of the Aboriginal Cultures,850 m
50,Cuenca,San Blas square,"1,000 m"
50,Cuenca,Pumapungo Museum,1.5 km
50,Cuenca,Museum of the Metals,1.7 km
50,Cuenca,Chahuarchimbana House Museum,2.3 km
50,Cuenca,Cajas National Park,19 km
50,Cuenca,RiverTomebamba River,550 m
50,Cuenca,Mariscal Lamar International Airport,2.7 km
51,Cuenca,Parque Del Molinero,300 m
51,Cuenca,Parque Darwin,600 m
51,Cuenca,Parque Puertas del Sol,650 m
51,Cuenca,Redondel Feria Libre,750 m
51,Cuenca,Parque La fogata,800 m
51,Cuenca,Parque Angostura,950 m
51,Cuenca,Parque El Ángel,1.1 km
51,Cuenca,Parque San Pedro del Cebollar,1.1 km
51,Cuenca,Parque Napo,1.1 km
51,Cuenca,Plaza Del Arte,1.2 km
51,Cuenca,RestaurantEl Lunch,100 m
51,Cuenca,RestaurantGood Affinitty,100 m
51,Cuenca,RestaurantPunto,200 m
51,Cuenca,Modern Art Museum,1.7 km
51,Cuenca,Straw hat Museum,2.2 km
51,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",2.5 km
51,Cuenca,Museum of the Cañari Identity,2.6 km
51,Cuenca,"Museum of ""Las Conceptas""",2.7 km
51,Cuenca,Popular Art Museum,2.7 km
51,Cuenca,Museum of the Aboriginal Cultures,2.8 km
51,Cuenca,Museum of the Metals,3 km
51,Cuenca,Pumapungo Museum,3.5 km
51,Cuenca,Chahuarchimbana House Museum,4.1 km
51,Cuenca,RiverTomebamba River,2.5 km
51,Cuenca,Mariscal Lamar International Airport,4.3 km
52,Cuenca,Abdon Calderón Park,150 m
52,Cuenca,Plazoleta de Santo Domingo,250 m
52,Cuenca,Straw hat Museum,350 m
52,Cuenca,Plazoleta de la UNE,350 m
52,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",400 m
52,Cuenca,El Barranco,400 m
52,Cuenca,Museum of the Cañari Identity,450 m
52,Cuenca,Modern Art Museum,450 m
52,Cuenca,Plazoleta de la Merced,500 m
52,Cuenca,María Auxiliadora,550 m
52,Cuenca,Cafe/barTRADITIONAL TAFFY “DAMADU” Las Herrerías.,10 m
52,Cuenca,Cafe/barWilly's cafe,10 m
52,Cuenca,Cafe/barCafetería y heladería,20 m
52,Cuenca,"Museum of ""Las Conceptas""",550 m
52,Cuenca,Popular Art Museum,700 m
52,Cuenca,Museum of the Aboriginal Cultures,750 m
52,Cuenca,San Blas square,800 m
52,Cuenca,Pumapungo Museum,1.4 km
52,Cuenca,Museum of the Metals,1.8 km
52,Cuenca,Chahuarchimbana House Museum,2.2 km
52,Cuenca,Cajas National Park,19 km
52,Cuenca,RiverTomebamba River,500 m
52,Cuenca,Mariscal Lamar International Airport,2.5 km
53,Cuenca,Parque Victor J. Cuesta,100 m
53,Cuenca,San Blas square,100 m
53,Cuenca,Mary Corilé,300 m
53,Cuenca,Museum of the Cañari Identity,300 m
53,Cuenca,Parque Carlos Cueva Tamariz,350 m
53,Cuenca,"Museum of ""Las Conceptas""",350 m
53,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",350 m
53,Cuenca,Plazoleta de la UNE,400 m
53,Cuenca,Plazoleta Hermano Miguel,400 m
53,Cuenca,Plaza Antiguo Iess,450 m
53,Cuenca,RestaurantTortillas de choclo,50 m
53,Cuenca,Cafe/barRoscas,100 m
53,Cuenca,RestaurantChifa,100 m
53,Cuenca,Museum of the Aboriginal Cultures,500 m
53,Cuenca,Popular Art Museum,550 m
53,Cuenca,Abdon Calderón Park,600 m
53,Cuenca,Straw hat Museum,800 m
53,Cuenca,Pumapungo Museum,800 m
53,Cuenca,Modern Art Museum,1.2 km
53,Cuenca,Chahuarchimbana House Museum,1.7 km
53,Cuenca,Museum of the Metals,2 km
53,Cuenca,Cajas National Park,20 km
53,Cuenca,RiverTomebamba River,700 m
53,Cuenca,Mariscal Lamar International Airport,2 km
54,Cuenca,Modern Art Museum,100 m
54,Cuenca,Parque de San Sebastián,200 m
54,Cuenca,Parque de Los Arupos,300 m
54,Cuenca,Orilla corazones,400 m
54,Cuenca,Plazoleta de Santo Domingo,400 m
54,Cuenca,Parque de Los Corazones,550 m
54,Cuenca,María Auxiliadora,550 m
54,Cuenca,El Barranco,600 m
54,Cuenca,Abdon Calderón Park,600 m
54,Cuenca,Straw hat Museum,600 m
54,Cuenca,Cafe/barCASAMIGOS CAFE,10 m
54,Cuenca,RestaurantRestaurant Thai Spicy,30 m
54,Cuenca,RestaurantMangiare Bene,50 m
54,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",800 m
54,Cuenca,Museum of the Cañari Identity,900 m
54,Cuenca,"Museum of ""Las Conceptas""",950 m
54,Cuenca,Popular Art Museum,1.2 km
54,Cuenca,Museum of the Aboriginal Cultures,1.2 km
54,Cuenca,San Blas square,1.3 km
54,Cuenca,Pumapungo Museum,1.8 km
54,Cuenca,Museum of the Metals,2 km
54,Cuenca,Chahuarchimbana House Museum,2.6 km
54,Cuenca,Cajas National Park,19 km
54,Cuenca,RiverTomebamba River,850 m
54,Cuenca,Mariscal Lamar International Airport,2.8 km
55,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",100 m
55,Cuenca,Abdon Calderón Park,200 m
55,Cuenca,Plazoleta de la UNE,250 m
55,Cuenca,Plazoleta Hermano Miguel,250 m
55,Cuenca,Museum of the Cañari Identity,300 m
55,Cuenca,Plazoleta de Santo Domingo,350 m
55,Cuenca,"Museum of ""Las Conceptas""",400 m
55,Cuenca,Parque Victor J. Cuesta,450 m
55,Cuenca,San Blas square,500 m
55,Cuenca,Plazoleta de la Merced,500 m
55,Cuenca,Cafe/barLa Baraca,40 m
55,Cuenca,RestaurantRincón Mar y Tierra,100 m
55,Cuenca,Cafe/barMoshi Moshi,100 m
55,Cuenca,Straw hat Museum,550 m
55,Cuenca,Popular Art Museum,650 m
55,Cuenca,Museum of the Aboriginal Cultures,650 m
55,Cuenca,Modern Art Museum,800 m
55,Cuenca,Pumapungo Museum,1.2 km
55,Cuenca,Museum of the Metals,2 km
55,Cuenca,Chahuarchimbana House Museum,2 km
55,Cuenca,Cajas National Park,20 km
55,Cuenca,RiverTomebamba River,600 m
55,Cuenca,Mariscal Lamar International Airport,2.2 km
56,Cuenca,Plazoleta Hermano Miguel,50 m
56,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",250 m
56,Cuenca,Abdon Calderón Park,450 m
56,Cuenca,Plazoleta de la UNE,450 m
56,Cuenca,Museum of the Cañari Identity,450 m
56,Cuenca,Plazoleta de Santo Domingo,450 m
56,Cuenca,San Blas square,500 m
56,Cuenca,Parque Victor J. Cuesta,500 m
56,Cuenca,"Museum of ""Las Conceptas""",550 m
56,Cuenca,María Auxiliadora,550 m
56,Cuenca,RestaurantLas Colonias,50 m
56,Cuenca,RestaurantDöner Janos,50 m
56,Cuenca,Cafe/barel cafecito,100 m
56,Cuenca,Straw hat Museum,800 m
56,Cuenca,Museum of the Aboriginal Cultures,800 m
56,Cuenca,Popular Art Museum,800 m
56,Cuenca,Modern Art Museum,950 m
56,Cuenca,Pumapungo Museum,1.3 km
56,Cuenca,Chahuarchimbana House Museum,2.1 km
56,Cuenca,Museum of the Metals,2.2 km
56,Cuenca,Cajas National Park,20 km
56,Cuenca,RiverTomebamba River,800 m
56,Cuenca,Mariscal Lamar International Airport,2 km
57,Cuenca,Museum of the Aboriginal Cultures,40 m
57,Cuenca,Popular Art Museum,50 m
57,Cuenca,Plazoleta de la Merced,200 m
57,Cuenca,"Museum of ""Las Conceptas""",250 m
57,Cuenca,Parque de La Madre,250 m
57,Cuenca,Plaza de la Música,250 m
57,Cuenca,Museum of the Cañari Identity,350 m
57,Cuenca,Parque Carlos Cueva Tamariz,350 m
57,Cuenca,Parque Luis Cordero,350 m
57,Cuenca,Plazoleta de la UNE,400 m
57,Cuenca,Cafe/barOrigami sushi bar,10 m
57,Cuenca,RestaurantPuro Mote,10 m
57,Cuenca,Cafe/barVieja diablos,10 m
57,Cuenca,Straw hat Museum,550 m
57,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",550 m
57,Cuenca,San Blas square,600 m
57,Cuenca,Abdon Calderón Park,600 m
57,Cuenca,Pumapungo Museum,650 m
57,Cuenca,Modern Art Museum,1.2 km
57,Cuenca,Museum of the Metals,1.5 km
57,Cuenca,Chahuarchimbana House Museum,1.5 km
57,Cuenca,Cajas National Park,20 km
57,Cuenca,RiverTomebamba River,300 m
57,Cuenca,Mariscal Lamar International Airport,2.5 km
58,Cuenca,Abdon Calderón Park,100 m
58,Cuenca,Plazoleta de la UNE,200 m
58,Cuenca,Straw hat Museum,250 m
58,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",300 m
58,Cuenca,Museum of the Cañari Identity,300 m
58,Cuenca,Plazoleta de la Merced,350 m
58,Cuenca,El Barranco,350 m
58,Cuenca,"Museum of ""Las Conceptas""",350 m
58,Cuenca,Plazoleta de Santo Domingo,400 m
58,Cuenca,Popular Art Museum,550 m
58,Cuenca,RestaurantHot dog,10 m
58,Cuenca,RestaurantHot coffee,30 m
58,Cuenca,Cafe/barVinilo,30 m
58,Cuenca,Museum of the Aboriginal Cultures,550 m
58,Cuenca,Modern Art Museum,600 m
58,Cuenca,San Blas square,700 m
58,Cuenca,Pumapungo Museum,1.2 km
58,Cuenca,Museum of the Metals,1.7 km
58,Cuenca,Chahuarchimbana House Museum,2 km
58,Cuenca,Cajas National Park,19 km
58,Cuenca,RiverTomebamba River,350 m
58,Cuenca,Mariscal Lamar International Airport,2.5 km
59,Cuenca,Plazoleta de Santo Domingo,150 m
59,Cuenca,Abdon Calderón Park,300 m
59,Cuenca,Modern Art Museum,400 m
59,Cuenca,María Auxiliadora,450 m
59,Cuenca,Straw hat Museum,450 m
59,Cuenca,El Barranco,500 m
59,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",500 m
59,Cuenca,Parque de San Sebastián,500 m
59,Cuenca,Plazoleta de la UNE,500 m
59,Cuenca,Museum of the Cañari Identity,600 m
59,Cuenca,RestaurantAkelarre,50 m
59,Cuenca,Cafe/barAkelarre Caffee y Restaurant,50 m
59,Cuenca,Cafe/barMocachino,100 m
59,Cuenca,"Museum of ""Las Conceptas""",700 m
59,Cuenca,Popular Art Museum,850 m
59,Cuenca,Museum of the Aboriginal Cultures,900 m
59,Cuenca,San Blas square,950 m
59,Cuenca,Pumapungo Museum,1.6 km
59,Cuenca,Museum of the Metals,1.9 km
59,Cuenca,Chahuarchimbana House Museum,2.3 km
59,Cuenca,Cajas National Park,19 km
59,Cuenca,RiverTomebamba River,650 m
59,Cuenca,Mariscal Lamar International Airport,2.6 km
60,Cuenca,Modern Art Museum,250 m
60,Cuenca,Plazoleta de Santo Domingo,350 m
60,Cuenca,Parque de San Sebastián,350 m
60,Cuenca,El Barranco,400 m
60,Cuenca,Straw hat Museum,400 m
60,Cuenca,Abdon Calderón Park,400 m
60,Cuenca,Parque de Los Arupos,450 m
60,Cuenca,Orilla corazones,550 m
60,Cuenca,María Auxiliadora,550 m
60,Cuenca,Plazoleta de la UNE,600 m
60,Cuenca,RestaurantJack,100 m
60,Cuenca,RestaurantOromar,100 m
60,Cuenca,Cafe/barMozart,150 m
60,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",650 m
60,Cuenca,Museum of the Cañari Identity,700 m
60,Cuenca,"Museum of ""Las Conceptas""",750 m
60,Cuenca,Popular Art Museum,900 m
60,Cuenca,Museum of the Aboriginal Cultures,950 m
60,Cuenca,San Blas square,1.1 km
60,Cuenca,Pumapungo Museum,1.6 km
60,Cuenca,Museum of the Metals,1.8 km
60,Cuenca,Chahuarchimbana House Museum,2.4 km
60,Cuenca,Cajas National Park,19 km
60,Cuenca,RiverTomebamba River,650 m
60,Cuenca,Mariscal Lamar International Airport,2.7 km
61,Cuenca,Plazoleta Hermano Miguel,100 m
61,Cuenca,"Museum of skeletons ""Doctor Gabriel Moscoso""",350 m
61,Cuenca,San Blas square,350 m
61,Cuenca,Parque Victor J. Cuesta,450 m
61,Cuenca,Museum of the Cañari Identity,500 m
61,Cuenca,Plazoleta de la UNE,500 m
61,Cuenca,"Museum of ""Las Conceptas""",550 m
61,Cuenca,Abdon Calderón Park,550 m
61,Cuenca,Mary Corilé,600 m
61,Cuenca,Plaza Antiguo Iess,600 m
61,Cuenca,RestaurantEl Gordito,100 m
61,Cuenca,RestaurantParaíso,100 m
61,Cuenca,Cafe/barel cafecito,150 m
61,Cuenca,Museum of the Aboriginal Cultures,800 m
61,Cuenca,Popular Art Museum,850 m
61,Cuenca,Straw hat Museum,900 m
61,Cuenca,Modern Art Museum,1.2 km
61,Cuenca,Pumapungo Museum,1.2 km
61,Cuenca,Chahuarchimbana House Museum,2 km
61,Cuenca,Museum of the Metals,2.2 km
61,Cuenca,Cajas National Park,20 km
61,Cuenca,RiverTomebamba River,900 m
61,Cuenca,Mariscal Lamar International Airport,1.8 km
62,Cuenca,Parque Júpiter,200 m
62,Cuenca,Plaza de la Música,350 m
62,Cuenca,Parque de La Madre,450 m
62,Cuenca,Parque ECU 911,450 m
62,Cuenca,Parque Sagitario,450 m
62,Cuenca,Parque Santa Anita,500 m
62,Cuenca,Cancha Parque Santa Anita,500 m
62,Cuenca,Popular Art Museum,600 m
62,Cuenca,Museum of the Aboriginal Cultures,600 m
